company_id,employee_count,follower_count
6059166,43,971
80321689,6657,26482
99241,105,7743
2873210,770,32541
4808751,678,28897
51100,189,25717
4297,8052,28117
76261,1192,12510
8698192,363,3574
971273,448,73192
5470,6483,247716
26195,12458,225203
78449941,2,225
79376373,16,704
2329,81699,3903698
100239407,0,14
406084,544,9599
10375170,2354,73230
157262,6547,26120
12782,1390,9189
332139,156,32859
5591379,54,2375
157240,285034,6135776
92593267,19,95
10346378,123,3653
14379449,101,32923
15691,2054,48955
101076,959,13110
4460287,4,27
5505,2733,44130
1798607,18,136
2723730,37,57456
62227,1247,24510
609279,2549,13649
21694,1483,41799
2457,18177,555249
2401260,11,534
71939,135,92452
3094595,21,31459
16690,2143,247086
7737,8294,55868
23982,7368,79768
3537,22000,542550
2718193,641,25929
85664439,126,36529
164821,4399,34397
19241,231,29764
9313657,60,26740
25461,569,263951
89809707,1,156
38015,3069,13718
239252,2564,113102
14841964,589,47923
220336,76285,1214900
1099954,133,1394
6408728,212,31212
89903317,21,415
1004436,474,21357
166124,70,46689
6025935,2,4297
1963255,2324,54127
1264070,649,123216
71988884,14,7024
1748138,21,4391
35173,624,6664
10225139,707,4390
29308,300,189257
76201627,96,1009
7548,233,13618
123220,167,325
15897635,88,780
542527,102,2126
233922,72,67524
9361151,22,18376
5756,8953,59026
165041,366,72943
15434,15201,99602
27499,1144,23797
2964798,45,28662
4500,32854,1998025
440078,1223,5582
140581,1567,71636
34574467,22,1522
15389,4287,23292
95050619,0,206
18758749,134,51681
76324405,38,23631
1977526,579,86854
4798,15802,90889
100753623,0,212
10194,6825,60140
9247671,925,19056
73731,1889,90035
7738,5436,270279
80862575,500,2284
858040,1133,61589
19138745,42,3255
133721,51,56265
1861293,163,139492
164245,15838,88709
1070884,93,587
9999119,93,7045
1240623,25,3957
10611639,63,25714
1087250,205,5257
4440,13989,455823
11067,1050,298667
732066,45,2329
7355,722,476861
2926262,7109,158260
18105486,18,7593
11777511,11599,106971
94246811,9,561
25039398,161,4525
15240939,159,109686
231042,148,96635
550162,86,1637
62936276,28,540
5372,8703,243277
1063,100141,6409413
6547,34245,346385
12627115,11,309
1062069,87,992
2756204,854,207373
18337,5803,60879
30080081,60,2037
99183,2038,26413
2986972,54,7861
41255,90,22481
384819,86,2548
431631,98,13377
100988950,0,33
10583513,103,74695
4870269,24,5754
18904071,167,1922
147289,43,967
1063,100140,6409416
16233976,3300,65924
14631354,307,65868
464196,311,5349
15201,4421,103591
13496,817,7863
12042,320,11640
65278424,135,63565
3712023,10,17345
4914,88541,404083
86017472,5,1168
12471899,38,870
1633652,38,1269
1489736,4252,38001
90500225,11,662
88289095,2570,213575
19101288,126,40884
1383805,1855,76460
9487,6440,158201
5840,32530,958540
148189,162,3435
3334,14625,211475
2237668,715,39418
1294161,2885,42375
2034673,157,8560
15259054,46,36248
4292,26401,826096
62034,56,4794
36347,1476,22271
17998520,2268,100121
92374515,4,32
21787,538,3236
628178,1706,23714
592841,437,14674
10981429,67,496
20282677,213,16258
18924711,1149,14996
48984,974,7386
1283,318655,7945216
2575734,227,19728
82814103,3,979
77669120,10,267
11204199,32,732
2567427,48,593
1943848,4159,20676
15456828,3,163
80543103,6,2965
6430119,12,25423
156476,343,12270
366025,18235,62220
30035,114,34512
117197,70,10927
11410,406,12841
2652881,211,3024
5089,14145,281302
86813252,98733,3441470
33648,1064,9148
3678,18773,179294
237925,3269,94845
1469921,402,8467
1286246,84,6318
75877223,201,3915
7189,1684,85856
1308355,309,5469
40811489,65,321
4739170,9,28
19130345,149,9022
95872,2261,14606
98691018,4,34
2870777,51,1371
14027346,44,8076
61984,733,5394
994895,22,3804
76656863,5,171
92966191,19,221
99888,270,9634
77187695,8,2222
649827,435,409135
3837152,110,36968
24113,836,4823
3517936,218,95730
1394857,166,109918
148599,3,17778
266626,2321,66080
260781,7,7928
65586461,19,3247
58602,306,15690
413356,46,296
63879,40,4820
64518409,1,33
1008396,98,1497
80921592,21,6669
2714914,103,8215
3789,56996,1305367
945174,188,2145
4579870,137,3381
2341247,114,3441
3841186,1082,14166
30099,74,78279
2519,1670,133483
6117985,597,6368
59720,506,13473
83974017,4,1595
76149,1576,4473
636553,16,1108
8885,8088,172378
44407,1360,40304
2301992,4972,247571
1999341,36,829
48024,6862,82887
3347626,145,4257
2590848,932,38228
28526,723,288849
82828617,5,8222
67549814,15,2843
2623352,158,23358
79619308,40,4579
163644,2548,22571
2359322,116,23729
26323,204,4132
849097,39,37462
16205368,332,6313
18824639,1473,9390
142672,107,8089
63736,227,2380
1233464,62,3854
1215629,490,196319
11447644,57,7807
385662,292,32379
267430,54,32264
477843,90,16389
92889925,5,466
788722,61,8840
862993,96,1056
28345,5246,77919
13323120,2647,232416
2939959,1551,11452
331921,95,619
9496229,465,37863
28848,86,7566
11675,4340,56113
837416,141,1386
22762,1057,39770
5174388,4466,97327
5352284,34,12753
8359,13544,79050
64274685,117,51360
782549,3105,35960
2576548,11711,218642
35504315,3898,19105
807257,2959,325489
93350880,14,244
74016,2088,15680
2678950,99,41454
35520100,1880,14682
426253,2602,119308
166551,34838,284184
691458,2520,36836
1087408,111,362887
2966060,227,2044
11553420,1095,120786
15179318,1270,218913
355600,170,3264
10616113,166,64834
467195,38,14473
17954837,157,108558
1082195,96,29933
4802958,21,1380
97402398,1,2
224935,287,100046
35575851,1,136
82300350,18,89
2311,218194,2272123
1286958,98,1700
2348603,116,15006
2353409,29,1318
87404095,7,1013
545751,146,103585
25177106,10,252
28495889,26,9179
3042775,603,89096
8299,395,119914
31580,1654,13511
1463975,101,2074
166811,14383,312523
5348899,8,81
2776020,279,24568
280752,10895,18285
107854,2070,116537
61677,2937,450081
17937,2648,548134
2736521,15,191
28923,12665,204819
676116,9,69
15014,592,245887
285650,23,5156
815009,610,88750
24440,6564,910262
1040695,831,82770
56187,222,109327
4997572,1703,40646
10841679,102,43840
873825,5141,121079
9895824,12,48
3616096,75,18159
5992,17530,171642
36130,186,223386
4581863,5,16
70874158,219,90353
21213,299,13197
71350,1506,191590
517064,15,815
10540544,63,27558
7962426,31,7711
116908,490,6815
74951,50,2531
6592912,84,243522
98506846,1,145
5237438,349,31972
46529,961,10191
1081872,3010,6867
17963574,55,10960
135468,3434,38379
2171947,1054,30318
76323674,9,5828
164930,16410,94598
29329,446,5169
17885819,145,2557
96490528,11,23
841280,64,1574
1586380,752,13505
19205981,238,4362
36022089,5,11170
4872007,144,243141
1086737,81,1530
15344142,541,1735
57284,700,9795
6615723,350,29178
132205,3395,97557
89909652,8,178
94134792,1,284
27101168,10,12581
5656,42037,735376
3031290,71,4477
101053379,0,134
1502591,283,16556
10286832,234,9586
5202066,7,435
1228818,58,4009
60686,421,4660
23479,1372,23694
35606291,1,3178
69757534,28,65679
70767355,10,19
1194361,92,87799
66197661,15,77
83130,3068,20017
55712,638,7540
11091426,5110,212271
2796796,8,3243
11555484,1334,11447
896285,448,14798
72332830,106,37093
73030543,32,4313
29296664,3755,221947
467147,32,6028
16388,3158,473219
427460,54,46441
85678,41,766
73983791,12,6164
37902981,48,1542
1031662,89,1702
152765,87,41599
20658,832,37976
2025657,104,12394
213536,32,5229
79482021,40,8311
14849,4882,125895
20505073,55,24013
219963,1091,8917
9009097,16,145
9190691,8,5349
3579211,105,48155
91322464,7,5236
7794161,322,39273
90639,593,274882
5755,9203,134914
163068,1492,22468
2113831,2462,18871
134577,84,3038
10465364,6,211
31060078,99,86244
80607,3895,30751
89864,1150,13055
16227,180,153939
3242,23620,363812
8188,6073,111279
202002,141,2613
1663642,330,7702
78466074,24,1995
9204237,60,14103
82306698,13,1903
206535,18,1277
7361,74847,374345
40639,3429,38569
3162,23706,666887
10091,6120,37456
885787,52,25016
23718,2434,55550
5887,1336,841259
2565117,7127,61450
2243965,29,267
11432393,30,1907
65901242,553,2108
58971,758,11624
60752649,3,1
68249643,56,1474
40900877,3889,26494
9191643,2,553
242230,677,82957
10622127,13,4403
710411,77,45268
162899,6988,26365
11843767,40,32102
65270167,60,1179
3102516,30,7678
731128,254,183913
166839,6373,310677
162224,8084,117430
923243,83,410
19133,5857,180856
766308,192,127024
1520184,54,1778
1089558,50,16176
30967,19481,150556
89563981,121,2386
406315,11347,317614
2848240,264,18699
379775,1130,12713
76078131,70,9763
15667,43446,479899
10506294,1310,2041
262098,144,26194
71483661,10,369
37531012,6,45
2494361,28690,585269
888943,4469,196290
88236,67,103789
78376109,10,2581
7156,139,6172
699930,200,2434
35497984,66,271
33242739,30132,3583844
4404485,9,11
3018149,168,21130
18523922,222,19265
1836288,28,3096
45224,166,10044
10247952,52,4107
1155358,84,1798
3741589,71,5217
3137,15177,650555
616206,4754,25457
11736255,60,404
1667941,328,10387
85659498,1,8
773375,128,11248
3658,6474,41379
744442,1477,26470
1055928,271,5536
153293,1027,12294
93342390,3469,1517908
1908498,1867,10691
204902,195,1947
1327350,61,1442
53262014,19,4923
75208,1665,12393
467792,84,5136
19756,4098,20365
251336,192,41476
3646465,4660,125513
47186,188,71040
78136348,11,2029
141634,446,1905
13242175,436,105977
33605,73,61674
4928,23830,331091
81546878,21,170
5005549,976,66752
883911,240,24410
93175858,11,5614
37180,1869,33822
64666,331,2752
36344,128,31681
23711047,4,30
3080429,130,11908
47260,2254,37108
6463959,57,2884
19175,3016,41645
34821,2162,7228
1900,21694,432172
27069,213,39562
2878599,11,4833
31427691,50,1232
4376,4281,115353
101044617,0,26
2463373,1491,107795
1045120,383,9516
107021,264,58536
2889,19358,600658
162644,2328,11021
3807788,2348,14424
6683229,3314,10211
18896636,158,2853
98514983,3,3
55185007,66,72522
1310741,35,6664
28352,4498,42588
1286746,143,1058
25040214,57,2426
76402,28,14990
85672209,28,577
4674,18050,141368
3588039,14,62076
89877420,7896,21588
10514,4634,94760
1407530,411,7171
1805509,330,14955
55452,670,4319
5400975,55,10847
261282,201,208293
87918,139,4857
9440940,200,3532
1277958,8,4381
5315,38684,199216
11204802,10,1226
1319223,125,5698
736826,528,22372
19784,4897,71820
149888,444,42938
1520163,247,1556
1100068,114,8169
634806,23,3150
93173555,26,210
142571,350,35106
3152219,601,29460
33125878,123,41940
10592585,104,123752
594333,93,4885
1945473,2098,16269
9667,4598,35320
19158808,7629,63346
235938,3939,94969
20773,1868,17617
19161931,70,10623
56099659,46,626
2577794,452,15735
4764,26962,1599481
10689526,19,3234
7971352,34,817
3901119,9,3264
3534,71712,1496003
456929,232,24620
42519,1348,36852
6638223,38,9640
290010,133,41536
66270,625,2758
743346,517,16649
1052,169695,1441694
40784140,6,1963
783257,1928,15245
1058190,526,2577
7680,3878,235074
12050,7275,61102
66890876,612,12209
35561194,20,13846
995919,100,5933
10546013,6,1683
37501,3934,24369
52310,9035,520279
3135,14845,468645
10964862,31,3160
7064,24717,95528
22790,861,12419
166530,963,23152
951005,201,6936
786063,53,2750
427415,5632,152160
56833,1526,97916
10494523,30,13184
74997179,10,1645
232394,86,96146
18583501,16721,572617
3843,23743,1207353
2666,2829,50831
15246855,274,24111
4062,33461,694581
63920,166,2735
19722,12067,281672
86283098,32,10769
5102948,5345,145576
18472079,2494,96565
708393,992,39517
64695606,324,3502
2327637,138,491
1227813,2320,516671
3184635,8,19836
1757478,118,429
5397161,14,2172
10831504,3451,25602
15156339,77,1378
1137591,1845,64079
164989,7227,203567
68271052,14,89
345295,3618,28078
11455183,12319,118149
162380,2458,26943
3598972,105,13137
3556948,25,219
766876,774,393112
100766408,0,190
331509,201,54576
4852,49935,406640
9505,6591,58295
35505451,231,2108
718282,7249,39729
1468,115740,2786650
35472496,1152,40157
10670453,38509,950838
166572,28441,409239
13041515,170,942
64515355,119,4159
5071501,123,5207
1398598,604,47175
10573218,4,5617
4588049,4,3795
31768757,2,22
77224,1983,109710
1379045,794,361337
1204878,6,89
25014814,10,9749
1263534,871,32812
224075,168,127872
67155308,8234,36433
5393454,19,8383
12578,6865,503006
11763611,115,1443
626660,61,6043
96449,127,771
15221729,2760,16905
1036072,77,4757
484413,1441,53761
163828,15479,71436
3683648,29,7315
11175069,136,7222
13333,320,65778
2300,74723,579674
79500056,97,58979
11092139,169,1016
1841941,4,224
108204,2513,30024
77633193,1142,14821
3789,56998,1305254
32062918,142,1216
43325,799,67486
9412019,122,4175
74046560,4,1408
50861,609,114808
87147260,1878,19748
4828,6064,207222
8258,1415,19977
9239244,451,4745
86265278,2597,25217
16279,9051,71642
94707,426,44243
7600398,128,18813
14383281,21273,488159
163761,74316,94429
90455661,8,60
29017295,96,1924
84933832,0,817
36092044,2994,93422
166471,4846,136235
93058031,0,4
4032274,37,101
65640448,33,1489
18109,2464,14757
88839403,7,5
1317726,1148,7385
105203,671,6979
89863227,0,659
5049917,222,92234
22338085,1694,24798
29215,421,11370
28173945,30,261
76943993,82,1073
11055867,31,1058
868169,79,2041
89520,6039,32969
3030807,168,2980
10693372,144,1961
17959348,96,34581
245238,222,25474
74528563,4,167
2855513,1031,157775
16136,3317,125428
8593,7455,40875
3360328,316,54547
112168,124,1939
165847,4179,105900
659469,276,7807
11972,9334,44190
1953006,89,3800
64984,444,13907
14938,413,13591
4983,12574,283052
28653812,1445,45518
27294153,73,1857
388480,1279,150781
3180238,8147,23559
82153,2218,36086
164006,16781,193347
1349845,119,1662
4529,16310,108112
44008,1143,28035
136684,186,21265
27139071,661,24647
68360,3303,65528
7720,5630,58057
42281,46,5870
7253,21581,622365
269397,5529,131951
101173981,0,2
2425285,163,26171
18506580,363,21670
10320703,70,11616
1739031,34862,3741336
30950491,439,33251
3882409,28,4490
34583,4843,45549
3796,4781,109224
7886,5916,171057
1440067,6,22330
10018538,215,14264
15175510,80,2252
334506,78,57717
957775,188,10465
23063,544,29343
16054022,280,13282
3325979,209,16187
1139444,801,20251
13395274,545,107588
18988279,32,1825
58917,84,12616
18084347,23,548
18613,39309,131154
18441691,67,16820
34484,522,31827
4167163,858,9776
4670,29064,506011
18327672,117,769
2045626,86,51658
11229,4871,674363
2753,46027,989637
56670,1882,18444
3653845,7613,708223
166471,4847,136234
64527669,40,232
1465863,186,43565
48467,123,42298
14246,3533,85728
28133205,138,1770
10872134,63,869
1616048,1058,45636
64548215,245,80146
11325362,74,68816
87117542,27,1316
2468875,215,47320
9596847,5679,9682
107817,5869,66243
3337,7660,195676
5007,9175,74381
18333610,6729,3535118
2244558,156,9712
4296,23076,206781
8541821,45,196
71316538,8244,88350
11317039,86,64868
243711,260,234446
10665641,469,51922
162513,1378,27537
38913,825,10977
9428125,182,41061
44960,1332,32528
2630368,17,668
15105509,419,44742
5128510,862,8935
162359,11403,228151
1399,100823,3765763
75041012,88,49135
165908,19696,149479
2254994,122,248029
4099,27259,439283
1958316,531,133399
16351,11880,701856
2396310,8089,465260
2819,3315,260160
100735868,0,212
68796640,165,17062
18641359,59,325
5191635,16,105392
36804,364,9368
15549,1443,20647
250099,99,58624
86944,2243,135313
1612748,3562,1447976
16710,1568,16447
10894709,772,52773
16726,4570,77846
51603734,10,159
34755301,823,12312
320132,147,18156
2360867,321,1223
15230730,23,4197
15388,2443,88349
56656144,11,895
2114845,1494,19204
479080,65499,1707007
2213,57990,814978
165222,14280,393732
65647,351,46103
30117,62,4202
77022728,4,69
305695,52,1707
73681,481,3380
26206,1628,45746
35520035,10,439
33190802,153,3415
98707371,1,148
35710155,685,26587
55167,2203,10469
1857712,470,26501
6139709,754,3988
90198358,557,30941
35549829,26,6329
62570725,39,207
18721593,38,5967
3198765,1060,1769
68257427,5,648
19048773,67,7351
14796450,35,5146
163993,14383,567577
107699,1240,32703
18281968,318,13187
106383,205,58107
740360,81,393
2763986,477,2532
3593828,13,7519
85153,182,33011
9251256,2182,109563
38605,1813,15550
98951859,0,329
22456,2824,398993
3027,11169,623629
1372537,205,1316
14070878,329,50389
1271240,557,41665
2958867,10,215
81696095,624,10168
3706049,983,71267
7952659,548,28902
1264953,38,32329
12908147,142,16111
18162919,279,11050
12534,24805,68168
11440,4209,58067
3820968,92,4961
1836251,68,1296
12192,5711,74639
5046539,4141,46772
98396367,722,50216
68177649,2,3994
3630479,134,2641
230282,5992,112378
84673,105,42480
61716,3615,58248
62101,1322,8319
966339,387,9513
7603371,222,6304
51717252,26,15603
68992007,14,2608
2240218,91,97508
64272643,317,10382
394497,2057,33218
929836,507,4525
41266,911,103295
3545233,246,10094
14865118,35,478
5226308,5,130
2360297,558,32634
3411,16793,199146
213746,13,33937
6380749,53,39393
23375,6890,29114
1110827,261,1952
9285384,33,1936
24649,1438,30459
3607419,64,2230
6346,3735,162474
82565734,966,3265
5327,11635,125277
145203,1129,17900
1165657,75,6615
26541103,59,4276
415064,76,2434
28665474,328,3208
3486,24953,6907515
50215,6927,303941
14651,535,183737
471174,4742,17599
3538,3595,81446
11266342,1657,11728
5670,13919,211011
286681,615,4624
1415,67958,1279100
3653845,7615,708202
96180361,359,26355
4592,17539,522592
11135982,25248,425132
77034372,44,23852
79821462,13,7079
164731,1810,56650
689045,863,27156
2254693,158,1550
3499582,356,51280
10954,3194,43079
19797,814,13003
68337117,471,926
11319362,50,376
2664556,1640,21227
53864,256,5712
10886775,2524,40853
3223482,4130,43852
126501,75,19063
98818836,0,1
50913,358,2225
556602,69,7193
2128870,21,435
3342,10796,255870
14031612,429,8865
51597452,26,163
33278075,41,12642
18880849,1599,25213
1625196,197,8605
18043858,61,4586
7062219,26,37
227647,3313,26129
3529533,42,2587
34683141,487,13776
2153,3111,237571
16182319,261,3325
3556,14633,468195
10599076,322,93106
408027,292,2775
4871612,140,17205
1828,57123,988327
3723547,893,20604
1279359,1511,77420
4890,8363,38070
3491149,925,48156
8584,12652,340775
3239388,75,3108
2322667,34,1492
1996384,71,2388
10485253,110,1222
77906,84,78149
5195160,2376,21092
20344983,168,7443
164766,702,358384
75053811,304,893
3558,17774,419048
1915627,345,1787
76108912,740,10477
140719,76,3715
21337,11482,153039
166030,2500,54994
15251195,330,28576
3072,24674,367204
18403220,166,2473
14308,2633,63931
10673697,2795,105405
30498,8365,70369
6646428,45,20813
4785856,30,6072
18097379,853,25954
100074543,0,366
18124161,242,4080
1267571,128,1501
66766192,195,1138
5235,13014,2217621
784510,221,5331
120782,213,28634
72343445,8,1582
2691463,344,107927
18554,790,11807
23789,169534,1232928
2604933,249,28140
10387626,14370,137342
2112910,1768,30318
92406,362,5441
136115,1229,20675
164621,4768,213182
2564997,4811,104890
10590,3986,152330
26315,8883,37909
115508,148,2863
35529547,2029,8043
4292,26402,825884
98704,44,101766
6481525,145,3212
1466292,163,1754
75016,581,5558
62837,315,16255
12974879,110,472
3743186,1795,62867
316602,53,1646
10087902,739,3497
1557409,5541,83375
89459,1572,30481
3043325,1730,15151
1247487,1222,6062
1274160,113,4788
3532,3917,25296
4914,88542,404022
2953255,148,2067
3939909,83,205
37520,212,47912
65294553,70,49156
16198010,89598,1959708
73201896,64,4559
65933,60,4764
9435,6071,165673
18111757,129,8852
2491610,402,8517
81527214,41834,382893
166612,9975,152682
16589,4388,49926
32727,1030,23165
11769983,116,7925
373568,370,225712
66354410,4,153
28052,6829,134995
5403271,62,10382
1495178,75,23575
167027,4920,145483
3138087,58,3100
237658,3160,371197
52176410,27,26736
971542,160,6313
3776,9102,415520
2502557,1,314
1298576,74,1494
76452487,192,2515
19534,1105,70580
6648646,69,13084
2098915,185,6217
10091415,22,374
937092,6,35
3571814,44,7801
31481,23941,935266
2155110,90,2805
34230146,0,14
64728371,28,326
13256,4207,28213
6756178,989,11579
1332329,133,19470
788707,138,6477
10395102,34,3748
54364422,94,1515
1753550,63,38053
35446044,1320,6515
3564335,527,10588
21425,2614,64086
87466257,5,856
18176,9044,46569
11169192,3,3101
15564,59758,11621038
35576936,22,1455
76162124,11,596
164880,19621,143320
104606,33,14857
162519,2285,24703
14038710,241,12230
77752302,4585,298608
468160,43407,695782
96366777,19332,125679
164774,501,9184
156470,276,55378
11824180,9,48
36539,1162,215748
12446,32467,147803
18590320,37,327
7172762,21,676
70261721,52,10923
736659,769,4534
24207950,175,11290
167757,74,35486
10279761,10048,1030400
22925,385,26835
71904349,5857,194361
46218,1063,13569
681430,116,769
1792,26729,1144534
7795,15848,170890
163793,476,15010
86694680,2102,318274
4060,40700,1157225
15218920,790,4387
1103,92691,1258103
77301,10861,57483
7999,5265,112149
1019886,15,646
82316305,23,829
2219,27019,596832
22503,260,138438
157239,29453,424404
51668111,11,976
46708,129,80244
5274161,382,16017
3715179,6,8946
9391120,123,14381
1236687,251,3633
2673722,72,12656
23182,4304,23382
18371647,796,13219
10974065,48,9155
33245639,30,6473
597063,97,10250
96692,964,141766
6738,5085,31686
3025557,2149,30754
163248,8606,129220
4667162,16,241
10439499,287,144101
7384,20608,214679
7790173,16,2519
70988629,134,6767
3718376,3407,83510
1850810,245,35390
37005917,40,2325
27758,393,47648
39248,798,8461
50625,2109,134315
2767863,7,8184
13386624,76,17017
10430448,19,172
4915,10583,23599
19028770,392,1235
1540702,1584,12712
791295,396,7112
33055,299,82683
98419469,1,55
5103992,1122,20401
11300257,445,25086
65591853,22,301
37759,6471,167077
8315,2943,108423
911461,569,96668
66006,3925,38619
76577146,4,188
11333215,202,4030
100979379,0,175
28129827,16,6907
34743066,1,74
8323,3642,158673
16056312,26,543
56443154,3214,33700
11752085,1857,26251
75439689,27,1221
81911331,4,67
71339867,69,1768
9351,6758,42180
11758,10204,151415
10804254,360,11876
18018898,220,25954
10101094,153,1396
20088,5136,20765
1090,69493,2295734
166772,9806,43270
3302578,55,509
20507081,654,23652
1703027,651,6574
570550,30853,1035384
3695,14313,195424
115116,968,107481
750072,1492,170387
9561,9420,251886
73107,485,22321
7462,15701,287573
3184,24127,401537
18414346,70,3036
11009726,100,17025
295604,1154,22660
165646,1042,50646
1650455,454,27250
85708,555,1893
19295,4562,536559
760983,2647,19471
104085,83,76702
7463,6371,60062
53452,506,28001
1745669,303,15892
2611969,728,12823
64251,2135,252271
73002693,54420,307835
77318089,521,11102
69033319,2,2750
35088,852,8790
33247784,8243,109224
163901,1451,28521
59084,33,95171
3713870,11,963
7515,11908,106956
2081025,3287,22511
61257,469,7690
2252,25186,416241
1324822,613,22444
1463,92657,1269951
2433416,11344,239417
10673871,134,293029
1745685,186,2000
98304573,4,1043
3118913,2901,189994
5045,24446,191373
27241540,4,2338
6515,21930,61409
11135368,7,876
2631749,151,1951
2162,32885,580650
43353992,61,4963
90400846,41,1305
2203697,9201,788675
6034,14262,145207
61400,540,12256
40894,2005,262883
42434665,975,3426
7953689,3,629
18185494,17,159
9147,4122,116692
164098,13188,29923
291044,7021,31304
1435840,241,11124
18487,3102,29050
1969276,205,13197
2480854,4557,115365
13334,7577,39770
19409,1395,125267
35463581,87,1362
1201,2464,47848
389561,2849,85599
75764784,37,1846
4564,17854,95457
2664323,59,1053
3617422,74695,792526
17988315,2425,96599
1258653,31377,353402
5508,2835,50173
1981395,3197,22776
76815121,11,5096
14749,2690,33728
15034,3220,94474
165444,4596,346995
3771,13535,330982
3787845,485,162993
57487,168,155562
166632,13854,418059
1012674,18,6749
373560,2270,273292
2087,72932,1672796
2383821,1611,27904
981412,2,1441
3638696,6,295
612493,200,5454
165594,1267,118320
80711640,1923,5969
1141808,44,2277
828170,140,74919
9174828,138,1156
46000,6871,103569
78376151,5343,65376
2217,53762,2180156
55916,730,2105
79406124,39,1820
11682674,78,11272
2252,25187,416246
28973017,331,13321
669905,576,12630
22241,1754,36526
15677,14303,121685
1480,36561,4307640
14191,6945,61804
136457,242,792
99772,2404,27165
96879546,1,3
2543692,121,35841
100943,513,4358
98662053,9,671
4141117,35,157
8463119,1561,838
1255619,161,4290
82385,1836,26439
87742940,4,18
6963,5990,79619
3123,37302,446301
8097,12425,99088
2254038,41,21903
20573,6277,30598
9732,1898,16261
2435986,626,6975
1010140,965,20988
846940,2363,19878
13946,4092,99936
5775,5477,168583
1393,175848,14766939
1910700,72,8252
11297555,45,378
11497973,163,4951
743843,87,93538
37564,692,130380
2712856,84,1429
2601226,61,6248
55128,597,8019
204770,23685,264419
85962,87,12563
1053219,2342,3609
71945896,1563,14076
28148004,384,10542
48414,3695,270878
78360,757,5573
163348,5629,105420
163440,2082,15424
433995,1611,19390
7294,2567,31824
22309011,851,12094
10283306,22,493
36873,1583,11084
2283870,66,33388
85561,400,8684
4884,6538,99970
57978,2952,32695
13469619,46,31198
1025,72453,3540165
40922044,838,142958
5776281,23,168
1131257,4221,64142
80419201,5,1608
10667641,354,2902
165160,4599,158770
912358,40,1788
890161,41,29626
2562,43989,1023091
275459,203,884
22132,2766,21133
3009569,40,775
7947,7088,154026
51230,2160,33876
18142614,226,8113
4222,35115,236415
47456,2440,97758
61662,60,1673
2059,35132,564222
74025218,4,168
50841,989,34373
165586,7623,72514
29352,24116,783846
2804421,320,7908
3920,11996,287158
25179038,128,37216
27017083,17238,82517
838155,51,21124
61562,650,43347
27239038,254,5526
2712059,78,902
31065,3696,157344
347466,291,117985
1655316,305,8441
18090,11521,18664
164767,584,28033
11101609,134,575
10640818,89,600
95985,180,6178
48257,892,23130
20266,1942,68250
533498,324,6025
3545223,34,2364
206637,693,29839
110530,7650,118245
76535501,3,1314
76693,391,6043
1650051,409,3693
40749991,3857,128050
17902,2415,82660
68950473,9,189
37235,1164,18776
5998,20643,235916
2973906,32014,382320
55399,59,18157
163225,72596,513397
1600946,1521,10046
80516368,321,111635
1279270,83,167579
82233798,786,228304
2152,25624,814945
12984051,284,5105
108340,11167,89227
1314683,18992,313166
2155289,307,7791
5294,11443,102270
3749364,47,12250
3765675,3711,370264
298409,397,157667
143442,547,4299
29015082,39,647
29308501,9,5601
3522089,209,288606
8047188,75,20450
254060,1530,11421
164159,36566,230818
11898,7714,43257
78378114,40609,386208
3796614,425,5849
18154586,310,55288
111485,1021,14943
1977217,406,2051
28597765,2227,19708
4593,27168,449922
2502541,33,9340
11162048,42,1390
4931,7510,174588
60059619,352,4141
2390229,1012,37288
162650,5983,71940
1586,814060,29555865
2536305,3997,72217
72048395,44,537
3915,24513,587718
10447496,112,179891
29618,753,18260
164931,3753,11635
1771432,22183,452149
75487492,9,15
1384,110237,3016630
324747,1155,12800
2949451,108,10230
30755,3418,40438
13751,1258,48814
12638129,27,2742
62373,437,6585
9759,16818,92320
18537820,111,6186
47843,2211,50045
3043021,9,554
91447303,3188,515744
1929,22573,1670340
163263,1546,59721
9882207,944,1536
1235,198440,2034383
37538,69,45984
163079,10101,106302
14570,3496,33882
1279135,323,35113
92776,701,3763
5826,10238,478323
2046,6202,3038167
50833,125,7328
15473,7825,22262
590131,175,1698
166587,17346,80934
298797,891,137056
12781,7096,30266
11074186,17,70
57106,1095,19412
14562893,2953,317619
1506742,15,1802
2351358,40,862
5356751,16,19384
40783,211,140947
84959254,15,645
26621580,15,16702
1396,7383,183787
589574,132,257993
66278935,6041,91999
1126457,188,1388
15472,2846,8714
9075575,267,1065
305287,25435,354138
14459,10832,81846
422503,2201,41866
165784,1554,31436
1453402,42,17952
31423,2083,22656
44807,254,2021
18040820,80,4192
1415,67959,1279130
16061899,4,246
39237,690,8100
13608,947,71283
64638,1440,44716
3549,17825,1108758
1946139,3261,9931
3196,15648,337983
48171,2273,173993
819886,1800,33902
2229694,30,30156
963770,1675,17817
20108557,271,8589
2272,70629,1217283
91180449,2,77
14822,10497,64588
55040918,135,5124
2041,68191,1155421
12949663,1060,93445
17226,6201,44809
1401813,320,4871
10560210,5207,143369
3607929,458,40923
79008394,8,8307
86921008,4,241
2539,12642,245431
5343,26979,299812
27172,2795,15113
4224,20832,124413
163617,2233,37929
5749,47308,234894
303615,1284,20247
75650,169,2450
2718842,8583,44827
937112,2102,121117
166195,9735,81521
2928156,938,22735
66252,452,130708
1944535,384,1211
10517709,4567,174878
98690887,1,978
2644051,2530,124733
25894,2267,45221
14749912,227,7977
